Name,Price,Rating
"HAMMER Bash Pro 33 dB Hybrid ANC Over Ear Wireless Headphones, 4 Mics for Clear Calling, Charge 10mins = 300mins playtime, 40mm Driver, Transparency Mode, 37Hrs Playtime, Super soft Cushion, 5.3 Black","₹3,799",4.1
"pTron Boom Ultima 4D Dual Driver, in Ear Gaming Wired Headphones with in-Line Mic, Volume Control & Passive Noise Cancelling Boom 3 Earphones - (Dark Blue)",₹299,3.6
"Apple AirPods Max Wireless Over-Ear Headphones, Pro-Level Active Noise Cancellation, Transparency Mode, Personalised Spatial Audio, USB-C Charging, Bluetooth Headphones for iPhone - Blue","₹59,900",3.6
Sony MDR-EX15AP EX Stereo Headphones with Mic (Black),₹549,3.8
"Portronics Conch Gama in-Ear Wired Earphone, 1.2m Tangle Free Cable, in-Line Mic, Noise Isolation 3.5mm Aux Port and High Bass(Black)",₹247,3.9
Audio-Technica ATH-AWKT Over-Ear Headphones with Kokutan (Striped Ebony),"₹4,16,722",N/A
AKG K52 Closed Back Headphones,"₹2,490",4.2
"Spigen Audio Newly Launched SA-HP P10 Wireless Over Ear Headphones with 60H Playtime, Upto 43dB Multi-Mode Adaptive ANC Pro, EQ Customizing App, 5-MIC, Gaming Mode, 40mm Driver - Black","₹4,899",3.7
"GOBOULT Newly Launched Fluid X Pro Ear Bluetooth Headphones with 70H Playtime, 40mm Bass Drivers, Zen™ ENC Mic, Type-C Fast Charging, 4 EQ Modes, AUX Option, IPX5 Wireless Headphones (Beige)","₹1,999",4.2
K92 Closed back headphones,"₹2,950",4.2
"Sounce Headphone Case for Boat Rockerz 450, 480, 480 w/RGB, 450 Pro, 425, 410, 370, ZEBRONICS Thunder, Sony WH-CH520, MDR-ZX310AP, JBL Tune 510BT Hard EVA Shell Travel Pouch (Black)",₹224,4.3
"OnePlus Compatible JO25 Wireless Neckband – Bluetooth Earphones, Mic, Hi-Fi Sound, Dual Pairing for Nord 2T, CE, 11RT, 9RT",₹477,2.5
"Portronics Conch Theta A in Ear 3.5mm Wired Earphones with In Line HD Mic, Powerful Audio, 14.2mm Dynamic Driver, Unique Earbuds Design, TPE Anti Tangle Wire,In line Controls,Wide Compatibility(White)",₹229,4.0
"HAMMER New Launch Bash Lite Bluetooth Over The Ear Headphones with Wireless and Wired Mode, Mic, Deep Bass, 40mm Drivers, 10 Hours Playtime, Bluetooth v5.3 Headset Best for Travel, Gym, Gaming(Black)",₹999,2.6
"boAt Airdopes 311 Pro, 50HRS Battery, Fast Charge, Dual Mics ENx Tech, Transparent LID, Low Latency, IPX4, IWP Tech, v5.3 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Active Black)",₹799,3.6
Denon AHD-9200 Over-Ear Headphones,N/A,3.1
"ZEBRONICS Zeb-Dynamic with Bluetooth Supporting Headphone, Aux Input, Call Function and Media/Volume Control",₹799,3.2
"HP H300 Over Ear Wireless Headset, Black",₹999,3.6
"HP H200 On Ear Wireless Headset, Black","₹1,299",4.0
"Bose QuietComfort Wireless Noise Cancelling Headphones, Bluetooth Over Ear Headphones with Up to 24 Hours of Battery Life, Chilled Lilac - Limited Edition","₹18,999",4.6
"KERHAND Bluetooth Noise Cancelling Headphones for Kids,Foldable Cat Headphone with LED Light Up Ear,Cat Ear Headphones for Toddler with Microphone/TF Card,Kids Bluetooth Headphones for ipad","₹5,548",4.4
"Cosmic Byte Immortal 2.4Ghz Wireless + Bluetooth + Wired Headphone, 20ms Latency, 40Hrs Battery Life, 50mm Driver, RGB LED, Fabric Cushions, Detachable ENC Microphone (Black)","₹2,299",3.8
Bang & Olufsen Wireless Headphones Noise Cancelling Bluetooth Beoplay HX Gold Tone,"₹1,40,285.",4.3
FiiO FA19 10 Balanced Armature in Ear Monitors | Audiophile Earphones with Detachable Pure Silver MMCX Headphone Cable,"₹1,83,618.",4.4
"Bowers & Wilkins Px7 S2E Wireless Over Ear Headphones (2023 Model) - Enhanced Noise Cancellation & Transparency Mode, Six Mics, Music App Compatible, 30-Hour Playback Time, Ocean Blue","₹38,949",4.4
"Wireless Neckband Bluetooth Earphones, Black, in-Ear Design (Green)",₹499,N/A
"SilisoundTek Bone Conduction Headphones Bluetooth,Upgraded IPX7 Waterproof Wireless Earbuds,Open Ear Headphones Bluetooth 5.3 with Mic,10H Playtime for Running,Cycling,Hiking,Gym,Workout. (Orange)","₹6,814",4.1
"Sonos Ace | Noise Cancelling Wireless Over-Ear Headphones with Bluetooth, 30-Hour Battery Life, Spatial Audio, Dolby Atmos, Dynamic Head Tracking - Black","₹29,999",4.4
ArtSpark Cute Cat Wired Earphones for Kids – Gaming Headphones with Mic for Girls & Boys,₹330,N/A
"OIVO INDIA Headphone Stand Headset Holder with Aluminum Supporting Bar Flexible Headrest ABS Solid Base for All Headphones Size (No Headphones, Only Stand)",₹279,4.4
"Kreo Beluga V2 Wired Over Ear Gaming Headset, 50mm Oraphene Drivers, Duel Chamber, Flip to Mute Mic, Memory Foam Earpads, Lightweight Aluminum Built, PC, PS4, PSS Mobile","₹2,299",4.1
Bowers & Wilkins Flagship Wireless Headphones Noise Cancelling Headphones Tan Leather B&W Px8/T - Over Ear,"₹1,00,000",4.7
Jabra Evolve2 65 Link380a MS Bluetooth Wireless On Ear Headphone with Mic (Black),"₹26,437",4.3
Ant Esports H525 Pro RGB Gaming Headset Gaming Over Ear Wired Headphones with Mic| 2 * 3.5MM Jack + USB for RGB Light |50 MM Drivers | Compatible with PC/ PS4/Xbox One/Nintendo/Mobile_Black,₹849,3.6
"Truefree O1 Open Ear Bluetooth 5.3 Sports Headphones, Wireless Air Conduction, 4 Mic Clear Calls, 16.2 mm Drivers, 45 Hours Playtime","₹7,446",4.2
"3.5mm in-Ear Headphones with Microphone, Volume Control, 14mm Drivers, Multifunction Button, 1.2 Meter Tangle-Free Cable, Sleek Lightweight Eartips",₹250,3.3
"SIGNATIZE Bluetooth Earphone in Ear Wireless Neckband, with Mic,Above 20 Hours Playtime, Magnetic Earbuds, Lightweight v5.3 Bluetooth Headset for Running, Gyming & Travelling (Red)",₹319,3.6
Bang & Olufsen Wireless Headphones Noise Cancelling Bluetooth Beoplay HX Gold Tone,"₹1,40,285.",4.3
"Cosmic Byte Stardust Wired On Ear Headphones with Mic Flexible for PS4, Xbox One, Laptop, PC, iPhone and Android Phones (Black,Blue)",₹779,4.0
"Cosmic Byte Immortal 2.4Ghz Wireless + Bluetooth + Wired Headphone, 20ms Latency, 40Hrs Battery Life, 50mm Driver, RGB LED, Fabric Cushions, Detachable ENC Microphone (Black)","₹2,299",3.8
"Bose QuietComfort Wireless Noise Cancelling Headphones, Bluetooth Over Ear Headphones with Up to 24 Hours of Battery Life, Chilled Lilac - Limited Edition","₹18,999",4.6
"PHILIPS Audio TAH4209BK/00 Bluetooth Headphones,Lightweight and Foldable Design, 32mm Neodynamic Drivers, 55H Playtime, USB Type-C Fast Charging, Built-in Mic for Smartphone, Laptop, Tablet (Black)","₹2,399",4.0
"Wireless Neckband Bluetooth Earphones, Black, in-Ear Design (Green)",₹499,N/A
"Bowers & Wilkins Px7 S2E Wireless Over Ear Headphones (2023 Model) - Enhanced Noise Cancellation & Transparency Mode, Six Mics, Music App Compatible, 30-Hour Playback Time, Ocean Blue","₹38,949",4.4
"boAt 2025 Launch Airdopes 219, 4Mics ENx, 40H Battery, Best in Segment for Calling, Stream Ad Free Music via App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Forest Sage)",N/A,4.0
"Kreo Beluga V2 Wired Over Ear Gaming Headset, 50mm Oraphene Drivers, Duel Chamber, Flip to Mute Mic, Memory Foam Earpads, Lightweight Aluminum Built, PC, PS4, PSS Mobile","₹2,299",4.1
"Skullcandy Jib in-Ear Wired Earbuds with Mic, Supreme Sound, Noise-Isolating Fit, Tangle-Free Cable, 3.5mm Jack for Phones, Laptops & Tablets (Black)",₹399,3.9
Bowers & Wilkins Flagship Wireless Headphones Noise Cancelling Headphones Tan Leather B&W Px8/T - Over Ear,"₹1,00,000",4.7
"Sonos Ace | Noise Cancelling Wireless Over-Ear Headphones with Bluetooth, 30-Hour Battery Life, Spatial Audio, Dolby Atmos, Dynamic Head Tracking - Black","₹29,999",4.4
Razer Barracuda X (2022) - Wireless Multi-Platform Gaming and Mobile Headset - Black - FRML Packaging RZ04-04430100-R3M1,"₹6,599",4.2
realme Buds 3 (3.5 mm) Wired in Ear Earphones with Mic (Black),₹598,3.8
"HBYCDSTF Wireless Bluetooth Headphones with Colorful LED Lights, Built-in Mic, Light Weight, Foldable, Wired HiFi Stereo Headphones for Classroom/Home Office/PC/Mobile Phone/Kids Adult (Blue) (Black)","₹5,214",4.2
Sony MDR-7506 Professional Wired On Ear Headphones (Best Compatible with Professional Cinema Line Camera) - Black,"₹8,990",4.5
"Beyerdynamic DT 770 PRO 80 Ω Studio Headphones, Closed Systems,","₹15,999",4.6
"Jiade USB Headset with Microphone, Type-c/USB/3.5mm Jack 3-in-1 PC Headset, Wired & Noise Cancelling Headphone with Mic Mute for Call Centers, Teams, Zoom, Home Office, Online Courses","₹7,510",3.9
"JBUNION Kids Bluetooth Headphones Lightweight Wireless Headphones for Kids with LED Lights, 75/85/94dBA Safe Volume Limit, Built-in Mic, Boys Girl Head Phone for School/Tablet/Travel/Airplane","₹6,807",4.3
"PHILIPS Award Winning Wireless On Ear Headphones TAH8506BK, Sleek Design with Noise Cancellation Pro, Upto 60 Hrs of Play time, Touch Control (Black), Sensitivity: 96 dB (1K Hz)","₹9,099",4.2
"OneOdio Over Ear Headphones Studio Wired Bass Headsets with 50mm Driver, Foldable Lightweight Headphones with Shareport and Mic for DJ Monitoring Mixing Guitar PC TV with Microphone (Pro-30)","₹3,008",4.2
"SENLOO Pink Gaming Headset with Mic for PC Computer Mac Laptop, Over-Ear Wired Gaming Headphones with Microphone, Volume Control, Compatible with PS4 Xbox PS5 Controller Phone","₹7,032",N/A
OneAssist 1 Year Extended Warranty Plan for Headphones Between INR 500-1000 (E-Mail Delivery),₹89,3.8
OneAssist 2 Years Extended Warranty Plan for Headphones Between INR 20001-30000 (E-Mail Delivery),"₹2,529",4.1
OneAssist 1 Year Extended Warranty Plan for Headphones Between INR 7501-10000 (E-Mail Delivery),₹659,4.0
"Bywulanda USB Type C Kids Headphone for School, 94dB Safe Volume Limited, Foldable Stereo Sound Tangle-Free Type C Cord, On-Ear Headphones for Boys/Girls/Students/Tablet/Travel","₹4,208",N/A
"Wantek Wireless Headset with Mic- USB & Bluetooth Connectivity, 50-Hour Battery Life, AI Noise Cancelling Adjustable Microphone Charging Dock, Comfort Fit for Home/Office/Mobile Phone","₹13,177",4.7
OneAssist 2 Years Extended Warranty Plan for Headphones Between INR 500-1000 (E-Mail Delivery),₹149,3.8
OneAssist 1 Year Extended Warranty Plan for Headphones Between INR 2001-2500(E-Mail Delivery),₹209,4.1
Microsoft Surface Headphones 2 Bluetooth Wireless Over Ear Headphones With Microphone Black,"₹24,990",4.3
"soundcore by Anker Q20i Wireless Bluetooth Over-Ear Headphones with Hybrid Active Noise Cancelling, 40h Playtime in ANC Mode, Hi-Res Audio, Deep Bass, Personalization via App (Black)","₹3,659",4.3
"GOBOULT Newly Launched Fluid X Pro Ear Bluetooth Headphones with 70H Playtime, 40mm Bass Drivers, Zen™ ENC Mic, Type-C Fast Charging, 4 EQ Modes, AUX Option, IPX5 Wireless Headphones (Beige)","₹1,999",4.2
"Bywulanda USB Type C Kids Headphone for School, 94dB Safe Volume Limited, Foldable Stereo Sound Tangle-Free Type C Cord, On-Ear Headphones for Boys/Girls/Students/Tablet/Travel","₹4,208",N/A
"Wantek Wireless Headset with Mic- USB & Bluetooth Connectivity, 50-Hour Battery Life, AI Noise Cancelling Adjustable Microphone Charging Dock, Comfort Fit for Home/Office/Mobile Phone","₹13,177",4.7
Microsoft Surface Headphones 2 Bluetooth Wireless Over Ear Headphones With Microphone Black,"₹24,990",4.3
"HiBOMASOON Bone Conduction Headphones, IPX8 Waterproof Bluetooth 5.3 On Ear Headphones with 32G MP3 Memory for Swimming, Running, Cycling - Swimming Headphones Underwater(Black)","₹12,575",3.2
"EPOS Impact 860T ANC - Advanced Noise Cancelling Headset for Open Office Environments, Super Wideband Audio, USB-C Connectivity, Certified for Microsoft Teams","₹11,171",4.3
OneAssist 1 Year Extended Warranty Plan for Headphones Between INR 2501-3000 (E-Mail Delivery),₹209,3.9
OneAssist 2 Years Extended Warranty Plan for Headphones Between INR 1001-2000 (E-Mail Delivery),₹209,3.8
OneAssist 2 Years Extended Warranty Plan for Headphones Between INR 2001-3000 (E-Mail Delivery),₹349,3.8
"GOBOULT Newly Launched Fluid X Headphones Bluetooth Wireless with 60H Playtime, 40mm Bass Driver, Zen ENC Mic, Type-C Charging, Combat™Gaming Mode, BTv 5.4, Headphones Wireless with mic (Jet Black)","₹1,599",4.1
"Spigen Audio Newly Launched SA-HP P10 Wireless Over Ear Headphones with 60H Playtime, Upto 43dB Multi-Mode Adaptive ANC Pro, EQ Customizing App, 5-MIC, Gaming Mode, 40mm Driver - Black","₹4,899",3.7
"Fotgear Open-Ear True Wireless Headphones - Bluetooth 5.3 Air Conduction Earbuds with Earhooks & Dual Mic, Headsets Compatible with iPhone & Android, IPX5 Waterproof Earphones for Sports, Black","₹4,799",3.5
ERAZER AI Translation Earbuds Real Time 135 Languages Translator Ear Buds with Glowing Earhook Wireless Earphones Bluetooth 5.4 Translating Headphones fit iOS &Android for Travel Business Meeting,"₹6,499",3.7
OneAssist 2 Years Extended Warranty Plan for Headphones Between INR 10001-15000 (E-Mail Delivery),"₹1,269",4.3
OneAssist 1 Year Extended Warranty Plan for Headphones Between INR 1501-2000 (E-Mail Delivery),₹129,4.0
OneAssist 1 Year Extended Warranty Plan for Headphones Between INR 4001-5000 (E-Mail Delivery),₹369,4.0
OneAssist 2 Years Extended Warranty Plan for Headphones Between INR 4001-5000 (E-Mail Delivery),₹629,4.0
OneAssist 1 Year Extended Warranty Plan for Headphones Between INR 20001-30000 (E-Mail Delivery),"₹1,669",3.8
OneAssist 2 Years Extended Warranty Plan for Headphones Between INR 7501-10000 (E-Mail Delivery),"₹1,129",4.4
"HP H300 Over Ear Wireless Headset, Black",₹999,3.6
"HP H200 On Ear Wireless Headset, Black","₹1,299",4.0
"GOBOULT Newly Launched Fluid X Pro Ear Bluetooth Headphones with 70H Playtime, 40mm Bass Drivers, Zen™ ENC Mic, Type-C Fast Charging, 4 EQ Modes, AUX Option, IPX5 Wireless Headphones (Black)","₹1,999",4.2
"GOBOULT Newly Launched Fluid X Headphones Bluetooth Wireless with 60H Playtime, 40mm Bass Driver, Zen ENC Mic, Type-C Charging, Combat™Gaming Mode, BTv 5.4, Headphones Wireless with mic (White)","₹1,599",4.1
realme Buds 3 (3.5 mm) Wired in Ear Earphones with Mic (Black),₹598,3.8
Ant Esports H525 Pro RGB Gaming Headset Gaming Over Ear Wired Headphones with Mic| 2 * 3.5MM Jack + USB for RGB Light |50 MM Drivers | Compatible with PC/ PS4/Xbox One/Nintendo/Mobile_Black,₹849,3.6
"Cosmic Byte GS430 Gaming wired over ear Headphone, 7 Color RGB LED and Microphone",₹999,4.0
Razer Barracuda X (2022) - Wireless Multi-Platform Gaming and Mobile Headset - Black - FRML Packaging RZ04-04430100-R3M1,"₹6,599",4.2
Audio-Technica Ath-M50X Wired Over Ear Headphones Without Mic (Black),"₹10,749",4.6
"Razer Kraken X Lite Ultralight Gaming Headset: 7.1 Surround Sound Capable - Lightweight Frame - Bendable Cardioid Microphone - for PC, Xbox, PS4, Nintendo Switch - Classic Black","₹1,999",4.1
OneAssist 1 Year Extended Warranty Plan for Headphones Between INR 500-1000 (E-Mail Delivery),₹89,3.8
"Skullcandy Crusher ANC 2 Over-Ear Wireless Headphones 100 dB| Active Noise Cancellation, Sensory Bass, Dual Pairing, 50H Battery, Rapid Charge, Alexa Built-in | Bone, Off White","₹14,999",4.2
"OneOdio A70 Bluetooth Over Ear Headphones, Wireless Headphones w/ 72H Playtime, Hi-Res, 3.5mm/6.35mm Wired Audio Jack for Studio Monitor & Mixing DJ E-Guitar AMP, Computer Laptop PC Tablet (Black)","₹4,199",4.4
"truke Newly Launched Buds Liberty Open Ear Wireless Earbuds with 360Spatial™ Audio Experience, 16mm Beryllium Speaker, 60H Playtime, Quad Mic for Crystal-Clear Calls, Fast Charging, BT5.4","₹1,399",3.8
Audio-Technica ATH-M40X Professional Studio Monitor Over-Ear Headphones (Black),"₹9,799",4.4
"HyperX Cloudx Stinger 2 Core Gaming Headphones for Xbox-Black (6H9B8Aa),On Ear,Wired","₹2,399",4.5
"Beyerdynamic DT 770 PRO 80 Ω Studio Headphones, Closed Systems,","₹15,999",4.6
"EPOS Impact 860T ANC - Advanced Noise Cancelling Headset for Open Office Environments, Super Wideband Audio, USB-C Connectivity, Certified for Microsoft Teams","₹11,171",4.3
"boAt Rockerz 235 Pro Wireless Bluetooth Neckband in Ear Earphone, Upto 20 hrs of Playtime, Beast Mode, Low Latency, IPX5 Water & Sweat Resistance, ENx Technology, Bluetooth v5.2(Active Black)",₹899,4.0
"Sennheiser Momentum 4 Wireless Over Ear Headphones, Free BTD 600 Bluetooth Dongle, ANC, 60h Battery, Customizable Sound, Crystal-Clear Calls, Multipoint Connectivity, 2Y Warranty, Black/Copper","₹25,990",4.4
"JBL Tune 770NC Wireless Over Ear ANC Headphones with Mic, Upto 70 Hrs Battery, Speed Charge : 5 min Charge Gives up to 3H of Playback, Google Fast Pair, Dual Pairing, BT 5.3 (White)","₹4,998",4.0
OneAssist 2 Years Extended Warranty Plan for Headphones Between INR 20001-30000 (E-Mail Delivery),"₹2,529",4.1
"soundcore by Anker R50i VI True Wireless Earbuds, 10mm Drivers with Big Bass, Bluetooth 5.3, 30H Long Playtime, Water-Resistant, 2 Mics for AI Clear Calls, 22 Preset EQs, Customization via App",₹898,4.2
"GOBOULT X Mustang Q Over Ear Bluetooth Headphones with 70H Playtime, 40mm Bass Drivers, Zen ENC Mic, Type-C Fast Charging, 4 EQ Modes, Bluetooth 5.4, AUX Option, IPX5 Wireless Headphones","₹2,229",4.0
"OneOdio A70 Bluetooth Over Ear Headphones, Wireless Headphones w/ 72H Playtime, Hi-Res, 3.5mm/6.35mm Wired Audio Jack for Studio Monitor (Silver)","₹4,199",4.4
"pTron Studio Urban 35dB Active Noise Cancellation Bluetooth Wireless Over Ear Headphones with Mic, 72Hrs Playtime, 40mm Bass Drivers, TruTalk AI-ENC Calls,40ms Low Latency Gaming, Foldable Cups(Black)","₹2,499",4.8
"boAt Airdopes 311 Pro, 50HRS Battery, Fast Charge, Dual Mics ENx Tech, Transparent LID, Low Latency, IPX4, IWP Tech, v5.3 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Active Black)",₹799,3.6
"ZEBRONICS Zeb-Dynamic with Bluetooth Supporting Headphone, Aux Input, Call Function and Media/Volume Control",₹799,3.2
"PHILIPS Award Winning Wireless On Ear Headphones TAH8506BK, Sleek Design with Noise Cancellation Pro, Upto 60 Hrs of Play time, Touch Control (Black), Sensitivity: 96 dB (1K Hz)","₹9,099",4.2
CLAW SM50 Professional Studio Monitoring DJ Wired Over Ear Headphones with 2 Detachable Cables (2.8m Coiled Cable & 1.2m Straight Cable with Mic and in-line Controls) (SM50 Black),"₹2,364",4.2
"ZEBRONICS Duke 2 PRO, On Ear Wireless Headphone, 50 Hours Playback, ENC, Rapid Charging, Dual Pairing, 3 EQ Modes, Bluetooth v5.4, Call Function, Voice Assistant, Gaming Mode (Black)","₹1,099",4.0
ArtSpark Cute Cat Wired Earphones for Kids – Gaming Headphones with Mic for Girls & Boys,₹330,N/A
"Skullcandy Cassette Bluetooth 5.0 On-Ear Wireless Headphones with Mic, 22Hr Playtime, Rapid Charge, Collapsible Design – Black","₹2,799",3.9
"Compatable with Ultrapods TWS Earbud, Bluetooth with Display, Transparent Design, True Wireless, White with Type C Fast Charging",N/A,N/A
"Voods Heads Pro, On Ear Headphones, 120H Battery, 40mm Drivers, Foldable Design, Dual Pairing, Padded Cushions, Headphones Bluetooth Wireless, Voice Assistant, IP65 Rating (Brown)","₹1,049",3.6
"soundcore by Anker H30i Wireless On-Ear Headphones, Foldable Design, Pure Bass, 70H Playtime, Bluetooth 5.3, Lightweight and Comfortable, App Connectivity, Multipoint Connection (Black)","₹1,498",4.2
"Wantek Phone Headset with Microphone Noise Cancelling, Telephone Headsets 2.5mm Jack for Panasonic AT&T ML17929 Vtech RCA Cisco Uniden Polycom Grandstream Home Office Cordless DECT Phones(F600J25P)","₹6,823",4.2
K72 Closed back studio headphones,"₹2,660",4.3
"SHOKZ Openrun Pro 2 Mini Bone Conduction Sport Headphones, Open Ear Wireless Earphones With Bluetooth 5.3, Noise Cancelling Mics, IP55 Waterproof, 12H Playtime For Running, USB-C Qiuck Charge (Black)","₹15,299",4.5
"GEARZTOUCH OASI'S inEar TypeC Earphone, in-Line Volume Controller & Powerful HD Mic, Clear Sound, Noise Isolation Compatible with Oneplus, Samsung, Oppo, Vivo, Redmi Having only TypeC Port (Blue)",₹299,4.2
"Cosmic Byte Stardust Wired On Ear Headphones with Mic Flexible for PS4, Xbox One, Laptop, PC, iPhone and Android Phones (Black,Blue)",₹779,4.0
ACwO Twister 515 Wireless Over-Ear Headphones | X-Fidelity Acoustics | 40mm Bass BooMX™ Drivers | ANC 25dB | Dual EQ Modes | 65H Playtime | 45ms Low Latency | AI-ENC Calls | IPX5 - Steel Blue,"₹2,099",4.4
"pTron Studio Urban 35dB Active Noise Cancellation Bluetooth Wireless Over Ear Headphones with Mic, 72Hrs Playtime, 40mm Bass Drivers, TruTalk AI-ENC Calls,40ms Low Latency Gaming, Foldable Cups(Black)","₹2,499",4.8
"OOGE Echo 300 Wireless Bluetooth Headphones (White) | 10mm Drivers, Soft Cushions, Balanced Acoustic Sound, AUX Support, Bluetooth 5.3, Long Battery Life, Foldable, Lightweight, Clear Audio",₹971,3.4
"Fire-Boltt Aero TWS Ear Buds Custom EQ, Wireless Bluetooth 5.4, 50H Playtime, 50ms Low Latency, Fast Charging Case, App Support, Touch Controls, IPX4 Waterproof, Gaming & Music",₹799,4.2
"Srhythm NC25 Hybrid Noise Cancelling Headphones Over Ear, Wireless Bluetooth 5.3, 50H Playtime, Transparency Mode,Black","₹4,886",4.2
"OneOdio A70 Bluetooth Over Ear Headphones, Wireless Headphones w/ 72H Playtime, Hi-Res, 3.5mm/6.35mm Wired Audio Jack for Studio Monitor & Mixing DJ E-Guitar AMP, Computer Laptop PC Tablet (Red)","₹4,199",4.4
"Srhythm NC25 Wireless Headphones Bluetooth 5.3,Lightweight Noise Cancelling Headset Over-Ear with Low Latency,Green","₹4,886",4.2
"Black-R Wireless Earphone Bluetooth Headphones in Ear Neckband with Upto 130 Hours Playback, Bluetooth V5.4, Smart Bass, Lowest Latency Gaming, Wireless Headset, R-008 (Black)",₹264,3.5
"Sony INZONE H3, MDR-G300 Wired Gaming Headset, Over-Ear Headphones with 360 Spatial Sound, USB Wired Over-Ear Professional + USB Connector, flip to Mute mic, App Support & PC Compatible (White)","₹5,000",4.0
"Skullcandy Riff 2 On-Ear Wireless Headphones, 34 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black","₹3,799",4.1
"ARTIX CL750 On-Ear Headphones Wired with Mic and Volume Control — Noise Isolating Corded Over Ear Headphones with Microphone for Laptop and Computer, Plug in Headset with Cord (Aux Jack 3.5mm)","₹1,450",4.2
"Metaind Wired USB Headphone with Noise Cancelling Mic | HD Sound & Comfort for Zoom, Teams & Call Centers | USB Headset for PC & Laptop | Model: Meta_MT50 (Black)","₹1,245",4.1
"Audio-Technica Ath-M20Xbt Wireless Over-Ear Headphones, Bluetooth 5.0, 60-Hour Battery Life, 40 mm Drivers, Hi-Fi Sound, Built-in Mic, AAC/SBC Codec Support (Black)","₹7,989",4.2
"Portronics Harmonics Z7 Bluetooth Wireless in Ear Earphones with Upto 40 Hours Playback, 10mm Dynamic Driver, Gaming Mode, High Bass, IPX4 Water and Sweat Resistant, Type C Fast Charging(Black)",₹499,4.0
"Wireless Earbuds with Bluetooth 5.4, White, 4 HD Mics, Dual-Device Connection, Clear Voice Technology, ChatGPT Integration, Fast Pair(White NOTH Square)",₹749,4.5
"truke Newly Launched BTG 500 Over The Ear Gaming Headphone with 40mm Drivers, 10H of Playtime, Dual Pairing, Gaming Mode (50ms Latency) with RGB LEDs, TF Card with Volume Control, BT 5.4 (Sky Blue)",₹899,4.1
OneOdio Bluetooth Over Ear Headphones - Wireless/Wired 110 Hrs Stereo Sound Bluetooth Foldable Headsets with Deep Bass 50mm Neodymium Drivers for PC/Phone - Studio Wireless Pro C (Black),"₹4,199",4.3
"Daemon Cat Ear Headphones, Wireless Bluetooth & Wired, Over-Ear, Pink, Kids/Teens/Adults, LED Lights, Built-in Mic & Mute Button, Comfortable & Foldable, Multi-Use","₹1,143",3.4
Sennheiser Professional Audio HD 280 PRO Wired Over Ear Headphones without microphone,"₹6,490",4.2
"amazon basics Tri-Mode Wireless RGB Gaming Headphones with Detachable Mic,Volume Scroller,Microphone On/Off Button,Type-C Charging Jack, for PC and Laptop. (Black)","₹2,234",4.0
"HyperX Cloudx Stinger 2 Core Gaming Headphones for Xbox-Black (6H9B8Aa),On Ear,Wired","₹2,399",4.5
"Skullcandy Icon ANC On-Ear Wireless Bluetooth Headphones - Active Noise Cancelling, 97.5dB 60Hr Battery + Rapid Charge, Mic, Adjustable Stay-Aware Mode – Black","₹7,499",4.3
Razer Barracuda X (2022) - Wireless Multi-Platform Gaming and Mobile Headset - Black - FRML Packaging RZ04-04430100-R3M1,"₹6,599",4.2
Sony MDR-EX15AP EX Stereo Headphones with Mic (Black),₹549,3.8
"JBL Tune 720BT - Wireless Over-Ear Headphones with JBL Pure Bass Sound, Bluetooth 5.3, Up to 76H Battery Life and Speed Charge, Lightweight, Comfortable and Foldable Design (Purple)","₹20,538",4.5
"soundcore by Anker,Space One,Active Noise Cancelling in Ear Headphones,2X Stronger Voice Reduction,40H ANC Playtime,App Control,Ldac Hi-Res Wireless Audio,Comfortable Fit,Clear Calls,Bluetooth 5.3","₹5,699",3.9
"Fire-Boltt Aero TWS Ear Buds Custom EQ, Wireless Bluetooth 5.4, 50H Playtime, 50ms Low Latency, Fast Charging Case, App Support, Touch Controls, IPX4 Waterproof, Gaming & Music",₹799,4.2
"Fire-Boltt Aero TWS Ear Buds Custom EQ, Wireless Bluetooth 5.4, 50H Playtime, 50ms Low Latency, Fast Charging Case, App Support, Touch Controls, IPX4 Waterproof, Gaming & Music",₹999,4.2
"soundcore by Anker R50i VI True Wireless Earbuds, 10mm Drivers with Big Bass, Bluetooth 5.3, 30H Long Playtime, Water-Resistant, 2 Mics for AI Clear Calls, 22 Preset EQs, Customization (Blue)",₹898,4.2
Audio-Technica SonicPro ATH-AVC200,"₹2,299",4.1
"GOBOULT Z20 Pro Made in India Ear Buds Wireless with 60H Playtime, 4 Mics for Clear Calling, 45ms Low Latency Gaming, IPX5, 13mm Bass Driver Earbuds Buds TWS Bluetooth Wireless Earphones(Powder Blue)","₹1,639",4.0
"Ant Esports H530 Multi-Platform Pro RGB Gaming Headsetfor PC / PS4 / PS5 / Xbox One / Switch1 with mic, Black Red",₹848,3.6
"amazon basics Tri-Mode Wireless RGB Gaming Headphones with Detachable Mic,Volume Scroller,Microphone On/Off Button,Type-C Charging Jack, for PC and Laptop. (Black)","₹2,234",4.0
Apple EarPods with 3.5mm Headphone Plug,"₹1,650",4.0
"Hp Wired On Ear Headphones With Mic With 3.5 Mm Drivers, In-Built Noise Cancelling, Foldable And Adjustable For Laptop/Pc/Office/Home/ 1 Year Warranty (B4B09Pa)",₹699,3.5
